,accommodates,bathrooms,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,host_response,amenities_ratio,property_type_Condominium,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,room_type_Private room,room_type_Shared room,cancellation_policy_moderate,cancellation_policy_strict,regions_Brooklyn,regions_Chicago,regions_LA Mains,regions_New York Mains,regions_Other,regions_Queens,regions_San Francisco,regions_Santa Clarita,regions_Washington
7140,8,2.0,1,1,0,82,93.0,3.0,4.0,0,0.3888888888888889,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7141,6,2.0,1,1,0,16,98.0,2.0,4.0,1,0.3472222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7142,6,1.0,1,1,1,64,95.0,2.0,3.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7143,1,1.0,1,1,0,2,100.0,0.0,1.0,1,0.25,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7144,2,1.0,1,1,0,127,97.0,1.0,2.0,1,0.20833333333333334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7145,3,1.0,1,1,1,40,82.0,2.0,2.0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7146,4,1.0,1,1,0,50,96.0,1.0,2.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7147,4,1.0,1,1,0,1,100.0,1.0,1.0,1,0.1111111111111111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7148,4,1.0,1,1,0,55,99.0,1.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7149,5,1.0,1,1,0,64,100.0,2.0,2.0,0,0.3055555555555556,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7150,4,1.0,0,1,0,34,95.0,0.0,2.0,1,0.125,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7151,2,1.0,0,0,1,23,97.0,1.0,1.0,0,0.2916666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7152,2,1.0,0,1,0,8,88.0,1.0,1.0,0,0.1527777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7153,2,1.0,1,1,0,11,96.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7154,2,1.0,0,0,0,9,96.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7155,2,1.0,1,1,0,23,94.0,1.0,1.0,1,0.16666666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7156,4,1.0,1,1,0,28,95.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7157,2,1.0,1,1,1,62,94.0,1.0,1.0,1,0.125,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7158,5,1.0,1,1,1,72,86.0,2.0,3.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7159,8,1.5,1,0,0,35,96.0,3.0,5.0,1,0.19444444444444445,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7160,4,1.5,0,1,0,1,100.0,1.0,1.0,0,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7161,2,1.5,1,1,0,54,93.0,1.0,1.0,1,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7162,3,1.5,1,1,0,82,94.0,1.0,1.0,1,0.3472222222222222,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7163,4,1.0,1,1,0,14,100.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7164,4,2.0,1,1,1,15,90.0,2.0,2.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7165,3,1.0,1,1,1,24,95.0,1.0,1.0,1,0.3472222222222222,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
7166,2,1.0,0,1,1,208,96.0,1.0,1.0,1,0.5972222222222222,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7167,2,1.0,1,1,1,7,94.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7168,2,1.0,1,1,1,30,99.0,1.0,1.0,1,0.16666666666666666,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7169,1,1.0,1,1,0,23,84.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7170,3,1.0,1,1,1,8,93.0,2.0,2.0,1,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7171,2,1.0,1,1,0,6,93.0,0.0,1.0,1,0.08333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7172,6,1.0,1,1,0,155,97.0,2.0,3.0,1,0.4722222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7173,3,1.0,1,0,0,3,100.0,2.0,2.0,1,0.09722222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7174,4,1.5,1,1,0,5,96.0,1.0,2.0,0,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7175,4,1.0,1,1,1,4,100.0,1.0,1.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7176,2,1.0,1,0,0,21,99.0,1.0,1.0,1,0.4305555555555556,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7177,2,1.5,1,0,1,6,97.0,1.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7178,2,1.0,0,1,1,38,100.0,1.0,1.0,1,0.2638888888888889,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7179,6,2.0,1,1,0,6,100.0,2.0,3.0,1,0.2777777777777778,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7180,1,1.0,1,1,0,3,100.0,1.0,1.0,1,0.06944444444444445,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7181,2,1.0,0,1,0,104,96.0,1.0,1.0,1,0.3472222222222222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7182,2,1.0,1,1,0,112,93.0,0.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7183,2,1.0,0,1,0,3,100.0,1.0,1.0,1,0.3194444444444444,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7184,2,1.0,1,1,1,10,100.0,1.0,1.0,1,0.4027777777777778,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7185,2,2.0,0,1,0,2,80.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7186,2,1.0,0,1,1,2,100.0,0.0,1.0,1,0.2638888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7187,2,1.0,1,0,0,9,98.0,1.0,1.0,1,0.1388888888888889,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7188,1,1.0,1,1,0,9,98.0,1.0,1.0,1,0.375,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7189,1,1.0,1,1,0,4,100.0,1.0,1.0,1,0.2777777777777778,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7190,8,2.5,1,0,1,16,97.0,3.0,5.0,1,0.20833333333333334,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7191,2,1.5,1,1,0,50,96.0,1.0,2.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7192,2,1.0,1,1,0,10,87.0,1.0,1.0,1,0.1388888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7193,4,1.0,1,1,1,57,95.0,1.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7194,4,1.0,1,1,1,36,93.0,1.0,2.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7195,3,1.0,1,1,0,51,93.0,1.0,1.0,1,0.3055555555555556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7196,6,1.5,1,0,1,32,92.0,2.0,3.0,1,0.3472222222222222,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7197,5,1.0,1,0,1,28,99.0,1.0,3.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7198,1,1.0,1,1,0,5,100.0,1.0,1.0,1,0.19444444444444445,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7199,2,1.0,1,1,1,3,93.0,1.0,1.0,1,0.3611111111111111,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7200,3,1.0,1,0,0,55,89.0,1.0,2.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7201,6,2.5,1,1,0,47,89.0,2.0,2.0,0,0.3611111111111111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7202,3,1.0,1,1,0,6,100.0,1.0,1.0,1,0.4027777777777778,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7203,1,1.0,1,1,0,4,100.0,1.0,1.0,1,0.1527777777777778,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7204,3,1.0,0,1,0,47,98.0,0.0,1.0,1,0.1527777777777778,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7205,2,1.0,1,1,0,7,97.0,2.0,2.0,1,0.25,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7206,2,1.5,1,1,0,12,82.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7207,1,2.0,1,0,0,2,90.0,1.0,1.0,0,0.16666666666666666,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7208,2,1.0,1,0,0,29,88.0,0.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7209,3,1.0,1,0,0,1,100.0,2.0,2.0,0,0.20833333333333334,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7210,6,1.0,1,1,1,18,95.0,3.0,4.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7211,4,1.0,1,1,0,67,94.0,2.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7212,3,1.0,1,1,0,12,87.0,1.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7213,2,1.0,1,0,0,4,93.0,0.0,1.0,1,0.3611111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7214,2,1.0,0,1,1,12,97.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7215,3,1.0,0,1,0,36,94.0,0.0,2.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7216,2,1.0,1,0,0,1,100.0,1.0,1.0,1,0.16666666666666666,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7217,4,1.0,1,0,1,6,100.0,1.0,1.0,1,0.625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7218,2,1.0,0,1,0,6,96.0,1.0,1.0,0,0.2916666666666667,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
7219,2,2.0,1,1,0,7,100.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7220,2,1.0,0,1,0,35,95.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7221,2,1.0,1,0,1,11,98.0,1.0,1.0,1,0.4722222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7222,6,1.0,1,1,0,84,97.0,2.0,5.0,1,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7223,2,1.0,1,1,0,41,99.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7224,4,1.0,1,0,0,1,100.0,1.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7225,4,1.0,1,0,0,52,95.0,1.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7226,4,1.0,1,1,1,32,82.0,1.0,2.0,1,0.20833333333333334,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7227,1,1.0,0,1,0,4,93.0,1.0,2.0,0,0.2916666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7228,2,1.0,0,1,0,25,98.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7229,2,1.0,1,0,0,380,89.0,1.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7230,4,1.0,1,1,0,1,100.0,1.0,2.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7231,4,1.0,1,1,0,3,100.0,2.0,2.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7232,1,8.0,1,0,1,12,92.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7233,4,1.0,1,1,0,79,96.0,2.0,2.0,1,0.25,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7234,3,1.0,1,1,0,4,100.0,1.0,2.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7235,2,1.0,1,1,1,170,96.0,1.0,1.0,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7236,4,1.0,1,0,0,141,91.0,1.0,2.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7237,3,1.0,1,1,0,3,100.0,1.0,2.0,1,0.125,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7238,2,2.5,1,1,1,60,99.0,1.0,1.0,1,0.375,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7239,2,1.0,1,1,0,17,96.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7240,1,1.0,0,0,0,4,95.0,1.0,1.0,1,0.19444444444444445,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7241,2,1.0,1,0,1,2,100.0,0.0,2.0,1,0.1388888888888889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7242,2,1.0,1,1,0,27,86.0,1.0,1.0,0,0.2638888888888889,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7243,1,2.5,1,0,0,2,80.0,1.0,1.0,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7244,6,2.0,1,1,1,8,98.0,3.0,6.0,1,0.4305555555555556,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7245,4,2.0,1,0,0,3,100.0,2.0,2.0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7246,2,3.0,1,1,0,156,96.0,1.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7247,3,1.0,1,1,0,6,100.0,1.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7248,4,1.0,1,1,0,12,87.0,1.0,2.0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7249,1,1.0,1,0,1,14,89.0,1.0,1.0,1,0.08333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7250,2,1.0,0,0,0,8,90.0,1.0,1.0,0,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7251,2,1.0,1,0,1,8,94.0,1.0,1.0,1,0.3333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7252,1,1.0,0,1,0,81,92.0,1.0,1.0,0,0.2638888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7253,6,2.0,1,1,1,56,88.0,1.0,4.0,1,0.4305555555555556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7254,6,2.0,1,1,1,132,92.0,2.0,3.0,1,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7255,4,1.0,1,1,0,55,99.0,1.0,3.0,1,0.3611111111111111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7256,2,2.5,0,1,0,63,95.0,1.0,1.0,1,0.3055555555555556,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7257,2,1.0,1,1,0,37,95.0,1.0,1.0,1,0.4722222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7258,2,1.0,1,0,0,3,67.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7259,2,1.0,1,1,0,20,96.0,1.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7260,2,1.0,0,0,0,10,88.0,1.0,2.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7261,1,1.0,1,0,0,3,80.0,1.0,1.0,0,0.2222222222222222,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7262,2,1.0,1,1,0,3,93.0,0.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7263,2,1.0,0,0,1,7,94.0,0.0,2.0,1,0.20833333333333334,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7264,2,1.0,1,1,1,20,90.0,1.0,1.0,1,0.2638888888888889,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7265,2,1.0,0,1,0,35,97.0,1.0,1.0,1,0.19444444444444445,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7266,2,1.0,1,1,0,43,100.0,1.0,1.0,1,0.3055555555555556,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7267,1,1.0,0,0,0,4,95.0,1.0,1.0,1,0.05555555555555555,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7268,10,2.5,1,0,0,2,100.0,1.0,6.0,1,0.16666666666666666,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
7269,2,1.0,1,1,0,48,99.0,1.0,1.0,1,0.3472222222222222,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7270,2,1.0,1,1,0,2,80.0,1.0,1.0,1,0.125,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7271,4,1.0,1,1,1,2,100.0,1.0,3.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7272,2,1.0,1,1,0,7,94.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7273,2,1.0,1,1,0,4,100.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7274,1,1.0,0,0,1,1,100.0,1.0,1.0,0,0.1527777777777778,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7275,2,1.0,1,0,1,44,95.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7276,2,1.0,1,0,1,3,90.0,1.0,1.0,0,0.2222222222222222,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7277,1,1.0,1,1,0,4,100.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7278,3,1.0,1,1,0,39,91.0,1.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7279,8,1.0,1,1,1,127,77.0,2.0,4.0,0,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7280,1,2.0,1,1,0,1,100.0,1.0,1.0,0,0.18055555555555555,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7281,6,1.0,1,1,0,69,92.0,2.0,2.0,0,0.3194444444444444,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7282,2,2.0,1,1,1,62,95.0,1.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7283,2,1.0,1,1,0,2,50.0,1.0,1.0,0,0.1111111111111111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7284,2,1.5,0,1,0,13,95.0,1.0,1.0,1,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
7285,2,1.0,0,1,1,42,85.0,1.0,1.0,0,0.2777777777777778,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7286,4,1.0,0,0,1,1,100.0,1.0,2.0,0,0.2916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7287,2,1.5,1,1,0,49,97.0,1.0,1.0,0,0.3472222222222222,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7288,2,1.0,1,1,0,3,100.0,1.0,1.0,0,0.1388888888888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7289,3,1.0,1,0,1,6,93.0,0.0,2.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7290,3,1.0,1,0,0,10,100.0,1.0,2.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7291,4,1.0,1,0,0,8,100.0,1.0,2.0,1,0.20833333333333334,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7292,2,1.0,1,1,0,11,95.0,1.0,1.0,1,0.3611111111111111,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7293,3,1.0,1,0,1,45,95.0,1.0,2.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7294,2,1.0,1,1,1,158,99.0,1.0,1.0,1,0.4583333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7295,8,3.0,1,1,0,16,96.0,3.0,3.0,0,0.2916666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7296,2,1.0,1,1,0,23,89.0,1.0,1.0,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7297,2,1.0,1,1,0,11,93.0,1.0,1.0,1,0.25,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
7298,6,1.0,1,0,0,6,100.0,2.0,2.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7299,2,1.0,1,1,0,19,90.0,1.0,1.0,0,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7300,4,1.0,1,0,1,35,83.0,0.0,2.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7301,2,1.0,1,0,0,7,97.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7302,2,1.0,1,0,1,8,98.0,0.0,1.0,1,0.2222222222222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7303,4,1.0,1,1,0,85,86.0,2.0,2.0,0,0.2638888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7304,6,1.0,1,0,0,3,90.0,1.0,3.0,0,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7305,2,1.0,1,0,1,96,96.0,1.0,1.0,1,0.3055555555555556,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7306,2,1.0,1,1,0,6,97.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
7307,3,1.0,1,1,1,73,89.0,1.0,1.0,1,0.3888888888888889,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7308,4,1.0,0,0,1,96,94.0,1.0,3.0,0,0.20833333333333334,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7309,2,2.0,1,1,1,1,80.0,1.0,2.0,1,0.20833333333333334,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7310,2,1.0,1,0,0,27,90.0,1.0,2.0,1,0.1527777777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7311,4,1.0,1,1,0,69,94.0,1.0,2.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7312,1,1.0,1,1,0,17,99.0,2.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7313,4,1.0,1,0,1,102,97.0,1.0,2.0,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7314,2,1.0,1,1,1,7,100.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7315,4,1.0,0,0,1,142,82.0,1.0,2.0,1,0.20833333333333334,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7316,2,1.0,0,1,1,187,94.0,1.0,1.0,0,0.2638888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
