property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,price,host_response,amenities_ratio,regions
5,2,2,1.0,1,1,1,0,176,93.0,0.0,1.0,124.00000000000004,1,0.2987012987012987,8
6,2,2,1.0,2,1,1,0,126,96.0,1.0,1.0,184.99999999999991,0,0.23376623376623376,6
3,1,2,1.0,1,1,1,0,60,97.0,1.0,2.0,100.00000000000004,1,0.16883116883116883,8
6,0,2,1.0,2,1,1,0,10,90.0,1.0,1.0,55.00000000000002,0,0.16883116883116883,9
5,1,2,1.5,2,1,1,0,19,95.0,1.0,2.0,50.000000000000036,1,0.19480519480519481,4
4,1,2,1.5,2,1,0,0,9,93.0,1.0,1.0,79.0,1,0.36363636363636365,1
5,2,8,4.0,0,1,1,0,10,93.0,4.0,4.0,349.99999999999983,1,0.2987012987012987,7
6,2,4,1.0,2,1,0,0,9,98.0,1.0,2.0,89.99999999999967,1,0.2597402597402597,5
6,1,1,1.5,2,1,1,0,1,100.0,1.0,1.0,41.000000000000036,1,0.15584415584415584,4
2,2,5,2.5,2,1,0,0,9,96.0,3.0,4.0,128.99999999999997,1,0.35064935064935066,0
6,2,3,1.0,2,1,1,0,19,97.0,1.0,2.0,155.00000000000003,1,0.22077922077922077,3
6,1,2,1.0,1,1,1,0,1,100.0,1.0,1.0,79.99999999999997,1,0.22077922077922077,8
6,1,2,1.0,2,1,0,1,6,97.0,1.0,1.0,59.99999999999999,1,0.18181818181818182,9
6,1,1,1.0,1,0,1,0,19,99.0,1.0,1.0,62.00000000000001,1,0.2987012987012987,9
6,2,4,1.0,2,1,0,1,2,100.0,1.0,3.0,211.99999999999974,1,0.2987012987012987,9
5,1,2,1.0,2,1,0,1,19,98.0,1.0,1.0,87.0,1,0.2727272727272727,7
4,2,2,1.0,2,1,0,0,8,95.0,1.0,1.0,190.0,1,0.4675324675324675,4
6,2,4,2.0,2,1,1,0,10,98.0,2.0,2.0,70.00000000000003,0,0.18181818181818182,8
6,2,2,1.0,2,1,1,0,7,100.0,1.0,1.0,129.99999999999997,1,0.19480519480519481,9
5,1,2,1.0,1,1,1,0,9,93.0,1.0,1.0,55.00000000000002,1,0.2727272727272727,7
6,1,2,1.0,0,0,0,1,5,100.0,1.0,1.0,85.00000000000001,1,0.33766233766233766,7
6,1,6,1.0,2,1,1,0,16,100.0,1.0,2.0,79.99999999999997,1,0.3116883116883117,2
0,2,4,2.0,0,0,1,0,2,100.0,2.0,2.0,230.00000000000026,1,0.2077922077922078,7
5,2,10,2.5,1,0,1,0,3,100.0,4.0,4.0,850.0000000000003,1,0.35064935064935066,6
6,2,3,1.0,0,1,0,0,18,99.0,1.0,2.0,149.99999999999997,1,0.44155844155844154,8
5,2,5,1.0,2,1,1,0,95,99.0,2.0,3.0,142.99999999999994,1,0.2857142857142857,8
6,2,2,1.0,2,1,1,0,81,97.0,1.0,1.0,121.00000000000004,1,0.19480519480519481,8
6,1,3,1.0,0,1,1,0,30,98.0,1.0,1.0,62.00000000000001,1,0.33766233766233766,9
6,1,2,1.0,2,1,0,1,3,93.0,1.0,1.0,14.999999999999993,1,0.24675324675324675,8
6,2,3,1.0,2,1,1,0,18,88.0,1.0,1.0,69.00000000000001,1,0.4935064935064935,8
6,2,6,1.0,2,1,0,0,9,82.0,3.0,3.0,349.99999999999983,1,0.24675324675324675,9
6,2,3,1.0,2,1,1,0,80,97.0,2.0,2.0,239.00000000000009,1,0.2857142857142857,9
6,1,2,1.0,0,0,0,0,67,94.0,1.0,1.0,79.0,1,0.12987012987012986,7
5,2,8,2.5,2,1,1,0,49,100.0,3.0,4.0,275.00000000000057,1,0.36363636363636365,7
2,1,2,2.5,0,0,1,1,14,99.0,1.0,1.0,67.00000000000004,1,0.2727272727272727,5
6,2,2,1.0,1,1,1,0,4,100.0,0.0,1.0,129.99999999999997,1,0.15584415584415584,9
5,2,6,2.0,1,1,1,0,6,97.0,3.0,4.0,519.9999999999994,1,0.23376623376623376,6
6,2,4,1.0,2,1,1,0,12,100.0,1.0,2.0,349.99999999999983,0,0.23376623376623376,9
6,2,4,1.0,2,1,1,0,1,80.0,3.0,3.0,159.0,1,0.14285714285714285,8
6,2,1,1.0,2,1,0,0,19,98.0,0.0,1.0,115.0,0,0.09090909090909091,9
6,2,3,1.0,1,1,0,0,9,93.0,1.0,1.0,100.00000000000004,0,0.15584415584415584,7
6,2,4,1.0,1,1,1,1,65,98.0,1.0,3.0,83.99999999999999,1,0.3116883116883117,8
6,1,2,1.0,0,0,1,0,2,90.0,1.0,1.0,214.99999999999991,1,0.2857142857142857,8
6,2,2,1.0,2,1,1,0,115,97.0,1.0,1.0,144.99999999999997,1,0.3116883116883117,7
5,2,11,2.0,2,1,1,0,7,100.0,5.0,6.0,360.00000000000006,1,0.23376623376623376,8
6,1,2,1.0,0,1,1,1,1,80.0,1.0,1.0,67.00000000000004,1,0.18181818181818182,8
3,1,2,1.0,0,0,0,0,4,100.0,1.0,2.0,39.99999999999998,1,0.12987012987012986,1
3,2,4,1.0,2,1,1,0,67,95.0,1.0,2.0,270.00000000000006,0,0.36363636363636365,6
6,2,2,1.0,1,1,0,1,49,100.0,0.0,1.0,88.99999999999999,1,0.35064935064935066,7
6,1,2,1.0,2,0,0,1,7,93.0,0.0,1.0,85.00000000000001,1,0.16883116883116883,4
6,2,4,1.0,2,1,1,1,86,90.0,0.0,2.0,124.00000000000004,1,0.24675324675324675,9
4,1,2,1.0,1,1,0,1,44,86.0,1.0,1.0,56.999999999999964,1,0.22077922077922077,5
5,1,2,1.0,0,1,1,1,63,97.0,1.0,1.0,95.0,1,0.23376623376623376,7
6,2,2,1.0,2,1,0,1,3,100.0,1.0,1.0,119.99999999999996,1,0.36363636363636365,4
5,1,2,2.0,2,1,0,0,2,80.0,1.0,1.0,64.99999999999999,0,0.2857142857142857,7
5,2,5,1.5,0,1,1,1,1,80.0,3.0,3.0,160.00000000000026,0,0.2597402597402597,1
1,2,4,1.0,1,1,1,0,13,100.0,1.0,1.0,199.99999999999991,1,0.24675324675324675,3
6,2,4,1.0,2,1,1,1,26,95.0,1.0,2.0,206.00000000000003,1,0.19480519480519481,7
5,2,4,1.0,2,1,1,0,65,96.0,2.0,2.0,175.00000000000009,1,0.3116883116883117,5
6,2,4,1.0,2,1,1,0,84,94.0,1.0,1.0,100.00000000000004,1,0.19480519480519481,9
6,2,2,1.0,2,1,1,0,56,91.0,1.0,1.0,74.99999999999997,1,0.24675324675324675,7
5,2,4,1.0,2,1,1,0,18,97.0,2.0,2.0,264.99999999999994,1,0.14285714285714285,6
6,1,6,1.0,2,1,1,0,67,95.0,1.0,3.0,324.99999999999994,1,0.2597402597402597,9
5,2,4,1.0,2,1,1,0,7,100.0,2.0,2.0,220.00000000000045,1,0.2727272727272727,7
5,2,2,1.0,0,1,1,0,27,96.0,0.0,1.0,90.99999999999996,1,0.16883116883116883,7
6,2,2,1.0,2,1,1,0,25,97.0,1.0,1.0,74.99999999999997,1,0.12987012987012986,7
5,1,2,1.0,2,1,0,0,24,90.0,4.0,4.0,39.99999999999998,1,0.2597402597402597,8
6,2,3,1.0,2,1,1,0,62,95.0,1.0,2.0,119.99999999999996,0,0.16883116883116883,9
6,2,2,1.0,2,1,1,0,24,96.0,0.0,1.0,70.00000000000003,1,0.18181818181818182,5
6,2,2,1.0,2,1,1,0,3,100.0,1.0,1.0,99.0,1,0.18181818181818182,9
6,1,2,1.0,2,1,1,0,9,100.0,1.0,1.0,89.99999999999967,1,0.3116883116883117,6
6,2,6,2.0,1,1,1,0,93,98.0,2.0,3.0,285.00000000000057,1,0.16883116883116883,5
6,2,2,1.0,0,0,0,0,1,60.0,1.0,1.0,499.99999999999983,1,0.012987012987012988,9
3,1,2,1.0,2,0,1,0,1,100.0,1.0,1.0,184.99999999999991,1,0.14285714285714285,5
6,2,3,1.0,2,1,1,0,1,100.0,1.0,2.0,190.0,0,0.22077922077922077,6
5,2,6,2.0,1,1,0,0,6,100.0,3.0,3.0,295.0000000000001,1,0.2857142857142857,7
6,2,5,1.5,2,1,0,0,1,60.0,2.0,4.0,179.9999999999999,0,0.23376623376623376,8
6,2,6,2.0,1,1,0,0,23,95.0,2.0,2.0,149.99999999999997,1,0.18181818181818182,3
5,2,10,3.0,0,1,0,0,15,100.0,4.0,6.0,275.00000000000057,1,0.2727272727272727,8
6,2,4,2.0,1,1,0,0,3,90.0,2.0,2.0,400.00000000000017,0,0.23376623376623376,9
5,1,2,1.0,1,1,0,1,3,87.0,1.0,1.0,64.99999999999999,1,0.2077922077922078,2
6,1,2,1.0,2,1,1,1,3,100.0,1.0,1.0,119.00000000000013,1,0.33766233766233766,9
6,2,2,1.0,2,1,1,1,61,92.0,0.0,1.0,110.00000000000004,1,0.2987012987012987,5
5,1,2,3.0,2,1,0,0,6,100.0,1.0,1.0,48.00000000000005,1,0.15584415584415584,2
5,2,4,1.5,2,1,1,0,3,100.0,2.0,2.0,189.00000000000043,0,0.2597402597402597,7
6,2,3,1.0,0,0,0,0,1,100.0,0.0,2.0,85.00000000000001,1,0.2857142857142857,9
6,2,2,1.0,2,1,1,0,29,92.0,1.0,1.0,115.0,1,0.5844155844155844,8
6,2,6,2.0,2,1,0,0,11,85.0,3.0,3.0,389.0000000000005,1,0.2857142857142857,6
6,2,4,1.0,2,1,1,0,17,96.0,1.0,2.0,125.00000000000004,1,0.24675324675324675,8
6,2,2,1.0,0,0,0,1,2,100.0,0.0,2.0,79.99999999999997,1,0.22077922077922077,3
6,0,1,1.0,0,0,0,1,69,92.0,1.0,4.0,42.00000000000001,1,0.2727272727272727,9
6,0,2,2.0,2,1,0,1,3,100.0,1.0,2.0,48.99999999999999,1,0.2077922077922078,9
5,1,3,1.0,2,1,1,0,110,85.0,1.0,2.0,68.00000000000001,1,0.18181818181818182,6
1,2,2,1.0,2,1,1,0,9,98.0,0.0,1.0,110.00000000000004,1,0.36363636363636365,7
6,1,1,1.0,2,1,0,1,13,98.0,1.0,1.0,36.999999999999964,1,0.23376623376623376,3
6,2,4,1.0,2,1,1,1,116,94.0,1.0,2.0,108.99999999999996,1,0.36363636363636365,9
6,2,3,1.5,0,1,1,0,3,100.0,1.0,1.0,149.99999999999997,1,0.37662337662337664,9
6,2,5,1.0,2,1,0,1,5,84.0,2.0,2.0,199.99999999999991,1,0.19480519480519481,9
3,2,4,1.0,1,1,1,1,43,99.0,3.0,3.0,146.99999999999997,1,0.12987012987012986,8
6,0,2,1.0,0,1,0,1,7,80.0,1.0,1.0,20.00000000000001,1,0.09090909090909091,2
5,1,2,1.0,2,1,0,0,65,97.0,1.0,1.0,92.99999999999994,1,0.24675324675324675,7
6,1,2,1.0,2,1,1,0,68,95.0,1.0,1.0,79.99999999999997,0,0.2727272727272727,7
5,1,2,2.0,1,1,1,1,167,93.0,1.0,1.0,99.0,1,0.19480519480519481,6
6,2,5,1.0,0,1,1,0,4,65.0,1.0,2.0,220.00000000000045,1,0.2077922077922078,9
6,1,2,1.0,1,0,1,1,17,99.0,1.0,1.0,76.0,1,0.2077922077922078,9
5,1,2,1.0,0,1,1,0,101,97.0,1.0,1.0,59.00000000000002,1,0.22077922077922077,3
4,2,4,1.5,1,1,1,0,59,99.0,2.0,2.0,119.99999999999996,1,0.42857142857142855,4
6,1,3,1.0,2,0,0,1,7,77.0,1.0,2.0,42.00000000000001,0,0.22077922077922077,7
5,2,6,2.0,2,1,0,1,12,98.0,3.0,3.0,230.00000000000026,1,0.2987012987012987,7
6,1,2,1.5,1,1,1,0,5,100.0,1.0,2.0,45.00000000000002,0,0.22077922077922077,2
5,1,6,1.0,2,1,0,1,34,84.0,0.0,4.0,79.99999999999997,1,0.19480519480519481,9
2,1,2,1.0,0,1,1,0,18,84.0,1.0,1.0,45.00000000000002,1,0.2857142857142857,0
6,2,2,1.0,0,1,1,0,21,100.0,1.0,1.0,139.99999999999994,1,0.19480519480519481,8
3,2,2,1.0,2,0,1,0,17,94.0,1.0,1.0,199.0,1,0.2987012987012987,9
5,1,1,1.0,0,1,1,1,1,100.0,1.0,1.0,70.00000000000003,1,0.3116883116883117,2
6,2,2,1.0,0,1,0,0,11,98.0,1.0,1.0,249.99999999999991,1,0.16883116883116883,6
5,1,2,1.0,1,1,1,0,50,96.0,1.0,1.0,64.99999999999999,1,0.24675324675324675,7
6,2,5,1.0,2,1,0,1,29,81.0,3.0,4.0,144.00000000000014,1,0.12987012987012986,9
6,1,2,1.0,0,1,1,0,23,91.0,1.0,2.0,85.00000000000001,1,0.14285714285714285,0
6,2,2,1.0,0,0,1,1,2,90.0,1.0,1.0,34.99999999999999,1,0.15584415584415584,3
6,2,4,1.0,2,1,1,1,6,90.0,1.0,1.0,99.0,0,0.2597402597402597,7
6,2,3,1.0,2,1,0,0,8,100.0,2.0,2.0,159.0,1,0.3116883116883117,7
6,1,1,1.0,1,1,1,0,4,100.0,1.0,1.0,101.00000000000004,1,0.16883116883116883,6
6,2,3,1.0,2,1,0,0,30,92.0,1.0,1.0,100.00000000000004,0,0.12987012987012986,8
5,1,2,1.0,1,0,1,0,27,99.0,1.0,1.0,74.99999999999997,1,0.22077922077922077,0
5,1,2,1.0,2,1,1,0,2,90.0,1.0,1.0,31.0,1,0.15584415584415584,5
3,1,2,1.0,0,1,1,0,77,97.0,1.0,1.0,110.00000000000004,1,0.33766233766233766,6
1,2,6,1.0,2,1,0,0,44,93.0,2.0,4.0,149.0,1,0.18181818181818182,7
6,2,2,1.0,2,1,1,0,231,92.0,1.0,1.0,175.00000000000009,1,0.4025974025974026,6
6,1,1,1.0,0,1,1,0,9,100.0,1.0,1.0,55.00000000000002,1,0.2987012987012987,8
6,1,2,1.5,2,1,1,0,28,89.0,1.0,1.0,59.99999999999999,1,0.16883116883116883,9
6,2,6,2.0,2,0,1,0,20,94.0,3.0,5.0,371.99999999999983,1,0.3246753246753247,9
6,1,2,1.0,2,1,1,1,27,97.0,1.0,1.0,110.00000000000004,1,0.33766233766233766,9
1,2,4,1.0,2,1,0,0,3,90.0,1.0,2.0,95.0,1,0.22077922077922077,7
6,0,3,1.0,1,1,1,0,5,96.0,1.0,1.0,50.000000000000036,1,0.2987012987012987,8
5,1,2,1.0,2,0,0,0,5,85.0,1.0,1.0,46.0,0,0.23376623376623376,7
6,1,2,1.0,2,1,1,0,140,95.0,1.0,1.0,96.0,1,0.12987012987012986,9
4,2,4,1.0,1,1,1,0,1,100.0,1.0,2.0,182.0,1,0.4155844155844156,4
6,1,3,1.0,1,1,1,1,2,90.0,1.0,1.0,50.000000000000036,1,0.3246753246753247,8
6,1,2,1.0,0,1,0,1,5,92.0,1.0,1.0,37.99999999999999,0,0.4805194805194805,9
6,2,2,1.0,1,0,1,0,52,88.0,1.0,1.0,115.0,1,0.18181818181818182,3
5,1,2,1.0,0,1,1,0,1,80.0,1.0,1.0,36.999999999999964,1,0.2987012987012987,3
5,1,2,1.0,0,1,1,0,70,99.0,1.0,1.0,70.00000000000003,1,0.36363636363636365,7
6,2,4,1.0,2,1,1,1,36,82.0,1.0,2.0,100.00000000000004,0,0.22077922077922077,5
5,1,1,1.0,2,0,1,1,1,100.0,1.0,1.0,39.99999999999998,1,0.1038961038961039,2
1,2,7,2.0,2,1,1,0,91,85.0,3.0,3.0,248.9999999999997,1,0.14285714285714285,9
6,2,4,1.0,2,1,0,0,14,96.0,1.0,2.0,100.00000000000004,0,0.2857142857142857,0
6,2,2,1.0,2,1,0,1,21,74.0,0.0,1.0,100.00000000000004,1,0.23376623376623376,7
6,1,2,1.0,2,1,1,0,14,92.0,1.0,1.0,110.00000000000004,1,0.14285714285714285,9
6,1,2,1.0,0,1,1,0,3,100.0,1.0,1.0,110.99999999999996,1,0.22077922077922077,8
6,2,4,1.0,0,1,1,0,14,96.0,2.0,3.0,99.0,1,0.18181818181818182,9
5,2,2,1.0,2,1,0,0,5,100.0,0.0,1.0,95.0,1,0.2857142857142857,7
6,1,2,1.0,2,1,1,0,2,100.0,1.0,1.0,179.9999999999999,0,0.14285714285714285,9
6,2,3,1.0,1,1,1,0,18,97.0,1.0,2.0,175.00000000000009,1,0.2597402597402597,9
4,1,2,1.0,1,1,0,1,63,97.0,1.0,1.0,119.00000000000013,1,0.2727272727272727,6
5,1,1,1.0,2,1,1,0,2,100.0,1.0,1.0,92.0,1,0.19480519480519481,3
5,1,2,1.0,0,1,1,1,5,100.0,1.0,1.0,50.000000000000036,1,0.23376623376623376,7
6,2,2,1.0,2,1,1,0,2,100.0,0.0,1.0,76.99999999999996,0,0.14285714285714285,9
6,2,2,1.0,0,0,1,0,21,99.0,1.0,1.0,115.0,1,0.36363636363636365,8
6,1,2,2.0,2,1,0,0,4,100.0,1.0,1.0,129.99999999999997,0,0.2987012987012987,9
6,2,5,2.0,2,1,1,1,13,95.0,2.0,2.0,95.0,1,0.2987012987012987,1
6,2,1,1.0,0,1,0,0,3,100.0,0.0,1.0,119.99999999999996,1,0.19480519480519481,8
6,2,4,1.0,2,1,1,0,2,100.0,2.0,2.0,125.00000000000004,1,0.24675324675324675,5
3,1,2,1.0,1,1,0,0,8,98.0,1.0,1.0,76.99999999999996,1,0.14285714285714285,6
5,2,2,1.0,1,1,1,0,188,99.0,0.0,2.0,115.0,1,0.22077922077922077,7
6,2,2,1.0,1,1,1,0,5,92.0,0.0,1.0,190.0,0,0.18181818181818182,9
5,1,2,1.0,1,0,0,0,38,91.0,1.0,1.0,59.99999999999999,0,0.15584415584415584,2
6,1,1,1.0,2,1,1,0,6,97.0,1.0,1.0,68.00000000000001,1,0.15584415584415584,8
6,1,2,2.0,1,1,1,1,98,97.0,1.0,1.0,53.00000000000001,1,0.3246753246753247,3
2,1,1,1.5,0,1,1,0,1,100.0,1.0,1.0,97.0,1,0.3116883116883117,0
6,2,7,2.0,2,1,1,1,46,96.0,3.0,3.0,314.9999999999997,1,0.3246753246753247,4
2,2,4,1.0,2,1,1,0,16,99.0,2.0,3.0,195.0,1,0.2727272727272727,8
6,1,4,2.0,0,0,0,1,1,100.0,1.0,2.0,100.00000000000004,0,0.24675324675324675,5
6,2,6,1.0,2,1,1,0,18,99.0,2.0,3.0,194.00000000000003,1,0.35064935064935066,7
6,1,2,1.0,1,1,1,0,41,97.0,1.0,1.0,125.00000000000004,0,0.2857142857142857,0
6,2,4,1.0,2,1,1,0,56,96.0,1.0,1.0,99.0,1,0.2857142857142857,7
5,1,2,3.0,1,1,1,0,65,96.0,1.0,1.0,50.000000000000036,1,0.23376623376623376,7
6,2,3,1.0,2,1,1,0,41,95.0,1.0,1.0,89.99999999999967,1,0.3116883116883117,7
6,2,2,1.0,2,1,0,0,2,100.0,1.0,1.0,160.00000000000026,0,0.16883116883116883,6
5,1,1,1.0,0,1,1,0,16,95.0,1.0,1.0,79.99999999999997,1,0.33766233766233766,6
3,2,3,1.0,2,1,0,0,44,97.0,2.0,2.0,124.00000000000004,1,0.38961038961038963,7
6,2,8,2.0,2,1,0,0,1,100.0,3.0,6.0,199.99999999999991,0,0.2597402597402597,9
5,2,4,1.0,1,1,1,1,53,99.0,1.0,2.0,189.00000000000043,1,0.2857142857142857,7
5,1,2,1.0,1,1,1,0,6,100.0,1.0,1.0,55.00000000000002,1,0.24675324675324675,1
6,1,3,1.0,2,0,0,0,12,94.0,1.0,1.0,88.99999999999999,1,0.16883116883116883,9
6,2,5,1.0,0,1,1,0,14,99.0,1.0,2.0,149.99999999999997,1,0.3246753246753247,5
6,1,3,1.0,0,1,0,0,8,100.0,1.0,2.0,74.99999999999997,1,0.4675324675324675,8
6,2,3,1.0,2,1,1,0,2,100.0,1.0,1.0,125.00000000000004,1,0.36363636363636365,4
6,1,1,1.0,2,0,0,1,9,93.0,1.0,1.0,85.00000000000001,1,0.2077922077922078,9
6,2,6,1.0,1,0,0,1,20,100.0,2.0,3.0,224.9999999999998,1,0.3116883116883117,5
3,2,4,1.0,2,1,0,0,1,100.0,1.0,2.0,59.00000000000002,1,0.4025974025974026,4
1,1,2,1.0,2,0,1,1,119,92.0,1.0,1.0,119.99999999999996,1,0.2987012987012987,7
6,1,1,1.0,1,1,1,0,3,87.0,1.0,1.0,50.000000000000036,1,0.14285714285714285,8
6,1,2,2.0,2,1,1,1,130,84.0,1.0,1.0,95.0,1,0.2987012987012987,9
6,2,3,1.0,2,0,1,0,44,95.0,1.0,2.0,199.99999999999991,0,0.14285714285714285,5
6,2,2,1.0,1,1,1,0,5,100.0,1.0,1.0,249.99999999999991,1,0.4675324675324675,9
5,1,2,1.0,2,0,0,0,49,93.0,1.0,1.0,55.00000000000002,1,0.22077922077922077,2
6,1,2,1.0,2,1,1,1,8,90.0,1.0,1.0,55.00000000000002,1,0.16883116883116883,2
4,1,2,1.0,0,0,1,0,25,100.0,1.0,1.0,149.99999999999997,1,0.3246753246753247,9
6,2,4,1.0,2,1,1,0,6,100.0,1.0,2.0,164.9999999999998,0,0.2727272727272727,8
5,2,4,1.0,2,1,1,1,17,100.0,2.0,2.0,275.00000000000057,1,0.22077922077922077,6
6,1,2,1.0,1,0,1,1,5,100.0,1.0,1.0,89.99999999999967,1,0.3116883116883117,8
6,2,7,1.0,1,1,1,1,10,86.0,2.0,4.0,216.00000000000009,0,0.2727272727272727,9
1,1,2,1.0,1,1,1,1,13,92.0,1.0,1.0,69.00000000000001,1,0.23376623376623376,8
6,2,3,1.0,2,1,1,0,107,96.0,1.0,2.0,129.99999999999997,1,0.14285714285714285,9
5,1,2,1.0,1,1,0,0,32,98.0,1.0,1.0,79.99999999999997,1,0.23376623376623376,7
5,2,8,2.0,1,1,1,0,13,94.0,3.0,4.0,450.00000000000006,1,0.4155844155844156,6
5,1,1,1.0,0,0,1,0,1,100.0,1.0,1.0,74.99999999999997,0,0.15584415584415584,7
6,2,2,1.0,1,1,1,1,141,98.0,1.0,1.0,175.00000000000009,1,0.14285714285714285,8
6,2,4,1.0,2,1,1,1,4,90.0,1.0,2.0,124.00000000000004,1,0.22077922077922077,7
0,2,4,1.0,1,1,1,0,15,97.0,1.0,1.0,114.00000000000004,1,0.24675324675324675,7
1,2,16,1.0,2,1,0,0,1,100.0,2.0,2.0,199.0,1,0.38961038961038963,7
5,2,16,1.0,2,1,1,1,20,78.0,3.0,3.0,179.0,0,0.3116883116883117,7
6,1,2,1.0,0,1,1,1,31,99.0,1.0,1.0,149.99999999999997,1,0.2987012987012987,9
6,2,1,1.0,2,1,1,0,7,91.0,1.0,1.0,85.00000000000001,1,0.19480519480519481,7
3,1,2,2.0,2,1,1,0,26,91.0,1.0,1.0,70.00000000000003,1,0.2077922077922078,7
6,2,4,1.0,0,1,0,1,6,96.0,1.0,3.0,99.0,1,0.3116883116883117,7
6,2,3,1.0,1,1,1,0,17,94.0,1.0,1.0,89.99999999999967,1,0.2857142857142857,5
1,2,4,1.0,2,1,1,1,22,95.0,1.0,2.0,100.00000000000004,1,0.37662337662337664,0
6,0,1,1.0,2,0,1,0,1,80.0,1.0,1.0,199.99999999999991,1,0.45454545454545453,9
5,1,2,1.0,1,0,0,0,2,90.0,1.0,1.0,70.00000000000003,1,0.2727272727272727,3
6,2,4,1.0,1,1,0,1,3,73.0,2.0,3.0,88.99999999999999,1,0.3116883116883117,8
5,1,2,1.5,1,1,1,0,72,96.0,1.0,1.0,51.0,1,0.2727272727272727,1
5,2,2,1.0,1,1,1,1,123,98.0,0.0,1.0,99.0,1,0.2077922077922078,0
6,2,3,1.0,2,1,0,0,20,89.0,0.0,1.0,220.00000000000045,1,0.12987012987012986,9
5,2,6,3.0,2,1,1,0,2,100.0,3.0,3.0,314.9999999999997,1,0.3116883116883117,1
6,2,4,1.0,2,1,1,0,9,97.0,2.0,1.0,119.00000000000013,1,0.2597402597402597,8
5,2,2,1.0,2,1,1,0,10,98.0,1.0,1.0,139.99999999999994,1,0.22077922077922077,7
6,2,2,2.0,0,1,0,0,3,100.0,1.0,1.0,139.99999999999994,1,0.18181818181818182,9
6,2,2,1.0,0,1,1,1,100,91.0,0.0,1.0,88.99999999999999,1,0.11688311688311688,7
6,1,2,1.0,2,1,1,0,16,95.0,1.0,1.0,79.0,1,0.23376623376623376,6
6,1,2,1.0,2,1,0,0,2,100.0,1.0,1.0,99.0,1,0.18181818181818182,9
6,2,4,1.0,1,1,1,1,21,94.0,1.0,2.0,187.00000000000003,1,0.2077922077922078,9
6,2,6,1.0,0,1,1,1,83,81.0,2.0,3.0,149.0,0,0.24675324675324675,7
6,1,2,1.0,2,1,1,1,34,98.0,1.0,1.0,79.0,0,0.2597402597402597,3
3,1,4,2.5,2,0,1,0,10,96.0,1.0,2.0,175.00000000000009,1,0.09090909090909091,5
6,2,3,1.0,2,1,0,1,50,78.0,0.0,1.0,199.99999999999991,0,0.2727272727272727,4
6,1,2,1.0,0,1,1,0,15,97.0,1.0,1.0,190.0,0,0.18181818181818182,9
6,2,4,1.0,2,1,1,0,36,99.0,1.0,3.0,190.0,1,0.5714285714285714,8
6,2,2,1.0,1,1,1,0,12,95.0,1.0,1.0,164.9999999999998,1,0.09090909090909091,8
6,1,2,1.0,0,1,1,0,6,93.0,1.0,1.0,79.0,0,0.2597402597402597,7
6,2,5,1.0,2,1,1,1,71,96.0,2.0,2.0,388.00000000000006,1,0.15584415584415584,9
6,2,2,2.0,2,1,0,0,14,90.0,1.0,1.0,125.00000000000004,1,0.12987012987012986,6
5,2,7,1.5,2,1,0,0,21,97.0,3.0,5.0,275.00000000000057,1,0.12987012987012986,8
5,1,2,1.0,1,0,0,0,9,91.0,1.0,1.0,54.00000000000001,0,0.15584415584415584,2
1,2,4,1.0,2,1,1,0,58,95.0,1.0,2.0,149.0,1,0.2077922077922078,8
5,2,3,1.0,2,1,1,0,78,95.0,1.0,1.0,149.99999999999997,1,0.5974025974025974,5
6,2,3,1.0,1,1,1,1,19,97.0,1.0,1.0,100.00000000000004,1,0.2857142857142857,3
5,1,2,2.0,0,0,1,0,42,97.0,1.0,1.0,68.00000000000001,1,0.3246753246753247,1
6,2,2,1.0,0,1,1,1,3,100.0,1.0,1.0,230.00000000000026,1,0.12987012987012986,9
6,2,2,1.0,2,1,1,0,2,100.0,1.0,1.0,195.0,0,0.23376623376623376,6
6,2,3,1.0,2,1,1,1,144,91.0,1.0,1.0,79.99999999999997,1,0.1038961038961039,8
6,1,2,1.0,2,1,1,0,5,96.0,1.0,1.0,89.99999999999967,1,0.16883116883116883,9
5,1,2,1.0,2,1,1,1,27,88.0,1.0,1.0,55.00000000000002,1,0.22077922077922077,8
6,1,1,1.0,2,1,0,0,37,90.0,1.0,1.0,79.99999999999997,0,0.15584415584415584,9
6,2,5,1.0,2,1,1,0,5,84.0,2.0,5.0,115.0,1,0.24675324675324675,3
6,2,2,1.0,1,1,1,0,11,100.0,1.0,1.0,224.9999999999998,1,0.19480519480519481,4
6,2,3,1.0,2,1,1,0,7,100.0,1.0,1.0,224.9999999999998,1,0.36363636363636365,9
5,1,3,1.5,2,0,1,1,3,100.0,1.0,2.0,55.00000000000002,1,0.24675324675324675,7
4,1,2,1.0,1,1,1,0,2,100.0,1.0,1.0,59.99999999999999,1,0.2077922077922078,3
6,2,2,1.0,0,0,1,0,13,92.0,1.0,1.0,125.00000000000004,1,0.2857142857142857,3
6,1,3,1.5,1,1,0,1,3,70.0,1.0,1.0,119.99999999999996,0,0.37662337662337664,9
6,1,2,1.0,0,0,0,1,4,85.0,1.0,1.0,100.00000000000004,0,0.14285714285714285,9
6,2,2,1.0,2,1,0,0,26,97.0,1.0,1.0,190.0,0,0.22077922077922077,9
6,2,5,1.0,2,1,1,1,64,95.0,2.0,3.0,199.99999999999991,1,0.2597402597402597,9
5,2,6,1.5,0,1,1,0,3,93.0,3.0,2.0,300.00000000000017,1,0.1038961038961039,6
